Event({'eventType': click, 'uid': b485dfd8-9ad1-4ca3-bebe-8fe0b61aafbc19, 'timestamp': 1625670110, 'ip': 238.186.83.58, 'impressionId': 5485085c-e910-45f7-a37b-1ca435dcc9a6)}
Event({'eventType': click, 'uid': ae4089d2-d284-406f-91f3-790119930747, 'timestamp': 1625670121, 'ip': 144.37.71.166, 'impressionId': b1d232b5-560e-4068-a561-2e24c2d0a842)}
Event({'eventType': click, 'uid': 5f36071c-af3e-4ecd-ae71-804bb7b04776, 'timestamp': 1625670121, 'ip': 106.60.7.230, 'impressionId': b4be286c-75c4-4f5b-a8e6-803a85f9dcf2)}
Event({'eventType': click, 'uid': 80006e0b-5ba3-466a-b8aa-415b83c4bd51, 'timestamp': 1625670122, 'ip': 145.13.182.89, 'impressionId': aef79dfe-ba1b-48fc-bb4c-44e90702ff12)}
Event({'eventType': click, 'uid': e46c688f-5994-4bda-8b11-1e076d3b944f, 'timestamp': 1625670123, 'ip': 15.213.103.2, 'impressionId': ed928a43-7908-4998-88da-da75be8148fa)}
Event({'eventType': click, 'uid': 1fdac5fc-a4a0-4fd0-b523-295b17bf3e05, 'timestamp': 1625670124, 'ip': 203.216.51.37, 'impressionId': 0d117704-266d-457f-b73c-20e76bf93269)}
Event({'eventType': click, 'uid': 939e394a-cb4e-47d3-93a9-f6c62b9e6ab7, 'timestamp': 1625670124, 'ip': 65.180.181.113, 'impressionId': 7e06ed89-a948-49d5-a575-d55dc049f2f0)}
Event({'eventType': click, 'uid': adafe222-5a02-46a5-b43d-1398856e21d9, 'timestamp': 1625670129, 'ip': 99.142.115.18, 'impressionId': da3b7855-38e7-41bf-8a4f-9b3066c57377)}
Event({'eventType': click, 'uid': 345ab697-1345-4297-ae38-d9318f7bb7af11, 'timestamp': 1625670130, 'ip': 238.186.83.58, 'impressionId': ad676199-e7c0-4f41-807d-1941debb1db2)}
Event({'eventType': click, 'uid': fdc90324-a6f5-4720-aea4-b14fb5b145d2, 'timestamp': 1625670132, 'ip': 74.29.219.50, 'impressionId': d5b6aa5a-13ca-4d0f-a8c7-056b1152d982)}
Event({'eventType': click, 'uid': b6d065c2-dcd7-4ec9-8d26-9b9e29a74cf7, 'timestamp': 1625670134, 'ip': 103.172.73.4, 'impressionId': 91bf6cf6-7cf2-49c7-a7b5-f62895818846)}
Event({'eventType': click, 'uid': 630c9fb0-611c-4afb-be57-bbba74d0cac918, 'timestamp': 1625670140, 'ip': 238.186.83.58, 'impressionId': 1bce4b2a-31e4-479c-a43d-3179a438ac38)}
Event({'eventType': click, 'uid': 9f30fab3-6cb0-4fc0-b5ac-4b2f16a5df48, 'timestamp': 1625670141, 'ip': 136.1.194.29, 'impressionId': 8443dade-bc75-4bc0-b16f-27038ad000cb)}
Event({'eventType': click, 'uid': c6954326-96d0-4ff6-a934-c51f9ac61f41, 'timestamp': 1625670144, 'ip': 246.10.104.33, 'impressionId': 87df71ed-404e-481c-9676-92f332af7862)}
Event({'eventType': click, 'uid': 05727b3a-b6bc-4432-ba97-99c435ea6d8a, 'timestamp': 1625670144, 'ip': 237.1.64.113, 'impressionId': 36470157-7a8e-4ef2-9bf8-b3eac19f8e32)}
Event({'eventType': click, 'uid': e46c688f-5994-4bda-8b11-1e076d3b944f, 'timestamp': 1625670147, 'ip': 96.71.159.80, 'impressionId': 98cf5655-ca57-4770-8f1d-b11db9b22e67)}
Event({'eventType': click, 'uid': b3c064ab-ad9a-45f5-abe6-e7a20b6ff1f4, 'timestamp': 1625670148, 'ip': 21.173.35.244, 'impressionId': 8338e55e-d273-4bfc-bd5e-204c97e9913c)}
Event({'eventType': click, 'uid': f12517b0-aac3-463b-a583-6dfffbab6b7e, 'timestamp': 1625670149, 'ip': 134.90.147.45, 'impressionId': 8fbee2a5-d995-4552-9047-9ee540afd06b)}
Event({'eventType': click, 'uid': 10510e81-7d3b-4d78-982b-3de1a903192d18, 'timestamp': 1625670150, 'ip': 238.186.83.58, 'impressionId': ca6cb9eb-edb6-4c55-ae75-f7d9b3567cf9)}
Event({'eventType': click, 'uid': 939e394a-cb4e-47d3-93a9-f6c62b9e6ab7, 'timestamp': 1625670151, 'ip': 15.80.206.151, 'impressionId': 83fa1daa-15c4-40bd-b8c8-c7e5d80c2e30)}
Event({'eventType': click, 'uid': 19fc529b-b932-47a6-92cd-5601f1bcf912, 'timestamp': 1625670151, 'ip': 82.231.155.127, 'impressionId': 3086a045-e44e-41b3-9b69-de01a5e13967)}
Event({'eventType': click, 'uid': 171801e7-742a-46a5-bbe5-649a3e64d747, 'timestamp': 1625670155, 'ip': 174.24.208.95, 'impressionId': 94e539dd-0483-446d-8d2d-f3eed75bcc19)}
Event({'eventType': click, 'uid': 5f36071c-af3e-4ecd-ae71-804bb7b04776, 'timestamp': 1625670119, 'ip': 13.192.251.45, 'impressionId': 7df3cc46-da24-45d5-af2e-3e5a6bc37c52)}
Event({'eventType': click, 'uid': b6d065c2-dcd7-4ec9-8d26-9b9e29a74cf7, 'timestamp': 1625670119, 'ip': 172.242.43.75, 'impressionId': 8f6ea7a6-a015-4645-adfb-597228b73982)}
Event({'eventType': click, 'uid': b7962277-03d8-4800-9e4d-ea4d57746cf6, 'timestamp': 1625670119, 'ip': 154.70.243.238, 'impressionId': 582ece24-b66b-4d10-8305-bf20eb6eae39)}
Event({'eventType': click, 'uid': c9f29021-957d-4e5b-8b56-7cffbb211cab11, 'timestamp': 1625670120, 'ip': 238.186.83.58, 'impressionId': 568a4b9a-ca34-443b-acab-71836948db9f)}
Event({'eventType': click, 'uid': 6538fe9c-db9e-4ac2-b1cf-a240cf1758ea, 'timestamp': 1625670123, 'ip': 81.19.237.25, 'impressionId': 8e438a82-b45e-4d5a-8fb0-7aa01c78c071)}
Event({'eventType': click, 'uid': 8ad268d5-a08f-4958-b896-03466979ffe8, 'timestamp': 1625670123, 'ip': 246.78.206.48, 'impressionId': 3b6ce43c-ea27-4859-85cd-3ef1cad8b9ac)}
Event({'eventType': click, 'uid': 05727b3a-b6bc-4432-ba97-99c435ea6d8a, 'timestamp': 1625670124, 'ip': 23.245.231.9, 'impressionId': 32f806e6-66f1-49cb-b426-5f5a70baf914)}
Event({'eventType': click, 'uid': 57ae0aae-0355-4776-9226-bf3477305c40, 'timestamp': 1625670125, 'ip': 220.146.125.35, 'impressionId': 15e4acb1-b1ea-49b5-9b4d-36fffc49dd35)}
Event({'eventType': click, 'uid': adafe222-5a02-46a5-b43d-1398856e21d9, 'timestamp': 1625670127, 'ip': 23.223.91.105, 'impressionId': 079970ca-5e92-4d98-b84c-9d0d4d610426)}
Event({'eventType': click, 'uid': ae4089d2-d284-406f-91f3-790119930747, 'timestamp': 1625670127, 'ip': 19.154.102.100, 'impressionId': 99fa72ac-ffbe-416f-b729-62e2a033b4f9)}
Event({'eventType': click, 'uid': 6822946d-97ed-41a0-b880-37d8844ff3b0, 'timestamp': 1625670128, 'ip': 54.26.107.82, 'impressionId': af3b3d3b-2c29-46d8-960d-3f101cc0176d)}
Event({'eventType': click, 'uid': 11d51e0d-e599-46e5-87bf-79095d9717bc19, 'timestamp': 1625670130, 'ip': 238.186.83.58, 'impressionId': 7fd03bd0-50eb-4c68-a329-cd2139012b16)}
Event({'eventType': click, 'uid': 49a7401a-63f9-46b9-ba6f-0da5045f3a56, 'timestamp': 1625670131, 'ip': 222.99.159.112, 'impressionId': 4c090963-00c6-46a7-a6ec-ca3d5d9ffd6d)}
Event({'eventType': click, 'uid': dfa156f0-fdaa-4f60-b3d0-08daa35f1df1, 'timestamp': 1625670132, 'ip': 32.47.107.241, 'impressionId': 0c00e848-7573-4bc8-be51-4c1f438182f4)}
Event({'eventType': click, 'uid': b7962277-03d8-4800-9e4d-ea4d57746cf6, 'timestamp': 1625670136, 'ip': 219.9.210.83, 'impressionId': a2a361fc-dadd-4a83-9cd3-cbed34849484)}
Event({'eventType': click, 'uid': ae4089d2-d284-406f-91f3-790119930747, 'timestamp': 1625670137, 'ip': 169.175.209.112, 'impressionId': c3bc646e-396c-42c0-859d-f29a8cde5d93)}
Event({'eventType': click, 'uid': 6822946d-97ed-41a0-b880-37d8844ff3b0, 'timestamp': 1625670137, 'ip': 29.234.5.204, 'impressionId': 7acc5cbd-daec-4f44-ac2c-b9e31bc3260d)}
Event({'eventType': click, 'uid': 12d11eba-b1b9-40d0-9e80-87934f6498c0, 'timestamp': 1625670137, 'ip': 153.122.48.171, 'impressionId': 0bda3db5-0e93-4511-ad11-b08f59cb543f)}
Event({'eventType': click, 'uid': 19fc529b-b932-47a6-92cd-5601f1bcf912, 'timestamp': 1625670138, 'ip': 83.103.19.114, 'impressionId': aff20100-0aa8-4be7-b3af-3b997325fd78)}
Event({'eventType': click, 'uid': 7028b51e-4687-4421-930b-df895fd828f8, 'timestamp': 1625670139, 'ip': 143.131.153.21, 'impressionId': 211c3f9a-797c-4aa9-ac13-a1c0ae4264f4)}
Event({'eventType': click, 'uid': 222bc29e-cd04-4825-b480-d8d27699c39711, 'timestamp': 1625670140, 'ip': 238.186.83.58, 'impressionId': f86101fe-ee0f-454c-a2a3-2a017196c879)}
Event({'eventType': click, 'uid': b4ed95a0-6dd4-40e5-8485-9a996d37c00212, 'timestamp': 1625670140, 'ip': 238.186.83.58, 'impressionId': cfb320c8-839e-4207-9144-98b7bff79131)}
Event({'eventType': click, 'uid': f9b8e6e3-ce36-4843-af32-e4eeaa404cf617, 'timestamp': 1625670140, 'ip': 238.186.83.58, 'impressionId': e210305c-d4c4-454a-8a5f-7ce664e78859)}
Event({'eventType': click, 'uid': 799e4147-e879-4c7c-bd71-f4978e69e3bb, 'timestamp': 1625670141, 'ip': 97.58.39.89, 'impressionId': 92632eeb-dea0-48f5-9e01-7579bcf7bf2e)}
Event({'eventType': click, 'uid': dfa156f0-fdaa-4f60-b3d0-08daa35f1df1, 'timestamp': 1625670142, 'ip': 175.149.197.218, 'impressionId': 4a2d76b9-442e-4203-8aa9-bb6de1a6baf4)}
Event({'eventType': click, 'uid': 32982a82-eb98-40bd-8431-866c07865658, 'timestamp': 1625670143, 'ip': 219.31.89.82, 'impressionId': fb798781-82ca-45f8-9788-19c4ec2a1e38)}
Event({'eventType': click, 'uid': 49a7401a-63f9-46b9-ba6f-0da5045f3a56, 'timestamp': 1625670145, 'ip': 41.247.197.229, 'impressionId': 8ed373f5-2547-4dfd-8aaf-a0eaa2679f6e)}
Event({'eventType': click, 'uid': 39503c8f-c85e-4551-8eeb-692c3db6cf45, 'timestamp': 1625670146, 'ip': 35.149.207.6, 'impressionId': e9bbb1dc-1838-4f0c-a419-dc869b2ed2f3)}
